country,kintype,age,month,year,measure,estimate,se
Lithuania,Siblings,15-29,10,2020,Baseline,13,1
Lithuania,Siblings,15-29,10,2020,Excess,3,2
Lithuania,Siblings,15-29,11,2020,Baseline,15,1
Lithuania,Siblings,15-29,11,2020,Excess,6,2
Lithuania,Siblings,15-29,12,2020,Baseline,15,1
Lithuania,Siblings,15-29,12,2020,Excess,8,2
Lithuania,Siblings,15-29,1,2021,Baseline,17,1
Lithuania,Siblings,15-29,1,2021,Excess,4,2
Lithuania,Siblings,15-29,2,2021,Baseline,19,2
Lithuania,Siblings,15-29,2,2021,Excess,-1,2
Lithuania,Siblings,15-29,3,2021,Baseline,14,1
Lithuania,Siblings,15-29,3,2021,Excess,1,2
Lithuania,Siblings,15-29,4,2021,Baseline,14,1
Lithuania,Siblings,15-29,4,2021,Excess,1,2
Lithuania,Siblings,15-29,5,2021,Baseline,16,1
Lithuania,Siblings,15-29,5,2021,Excess,2,2
Lithuania,Siblings,15-29,6,2021,Baseline,15,1
Lithuania,Siblings,15-29,6,2021,Excess,3,2
Lithuania,Siblings,30-44,3,2020,Baseline,45,2
Lithuania,Siblings,30-44,3,2020,Excess,3,3
Lithuania,Siblings,30-44,4,2020,Baseline,50,2
Lithuania,Siblings,30-44,4,2020,Excess,5,3
Lithuania,Siblings,30-44,5,2020,Baseline,52,2
Lithuania,Siblings,30-44,5,2020,Excess,-5,3
Lithuania,Siblings,30-44,6,2020,Baseline,46,2
Lithuania,Siblings,30-44,6,2020,Excess,13,3
Lithuania,Siblings,30-44,7,2020,Baseline,50,2
Lithuania,Siblings,30-44,7,2020,Excess,5,3
Lithuania,Siblings,30-44,8,2020,Baseline,44,2
Lithuania,Siblings,30-44,8,2020,Excess,9,3
Lithuania,Siblings,30-44,9,2020,Baseline,49,2
Lithuania,Siblings,30-44,9,2020,Excess,5,3
Lithuania,Siblings,30-44,10,2020,Baseline,54,2
Lithuania,Siblings,30-44,10,2020,Excess,-0,3
Lithuania,Siblings,30-44,11,2020,Baseline,53,2
Lithuania,Siblings,30-44,11,2020,Excess,6,3
Lithuania,Siblings,30-44,12,2020,Baseline,47,2
Lithuania,Siblings,30-44,12,2020,Excess,31,4
Lithuania,Siblings,30-44,1,2021,Baseline,64,2
Lithuania,Siblings,30-44,1,2021,Excess,15,4
Lithuania,Siblings,30-44,2,2021,Baseline,61,3
Lithuania,Siblings,30-44,2,2021,Excess,-0,4
Lithuania,Siblings,30-44,3,2021,Baseline,55,2
Lithuania,Siblings,30-44,3,2021,Excess,1,3
Lithuania,Siblings,30-44,4,2021,Baseline,48,2
Lithuania,Siblings,30-44,4,2021,Excess,9,3
Lithuania,Siblings,30-44,5,2021,Baseline,53,2
Lithuania,Siblings,30-44,5,2021,Excess,5,3
Lithuania,Siblings,30-44,6,2021,Baseline,54,2
Lithuania,Siblings,30-44,6,2021,Excess,7,3
Lithuania,Siblings,45-64,3,2020,Baseline,177,4
Lithuania,Siblings,45-64,3,2020,Excess,-12,5
Lithuania,Siblings,45-64,4,2020,Baseline,174,3
Lithuania,Siblings,45-64,4,2020,Excess,9,5
Lithuania,Siblings,45-64,5,2020,Baseline,172,4
Lithuania,Siblings,45-64,5,2020,Excess,-5,6
Lithuania,Siblings,45-64,6,2020,Baseline,166,3
Lithuania,Siblings,45-64,6,2020,Excess,7,5
Lithuania,Siblings,45-64,7,2020,Baseline,165,4
Lithuania,Siblings,45-64,7,2020,Excess,4,5
Lithuania,Siblings,45-64,8,2020,Baseline,159,4
Lithuania,Siblings,45-64,8,2020,Excess,15,5
Lithuania,Siblings,45-64,9,2020,Baseline,160,3
Lithuania,Siblings,45-64,9,2020,Excess,21,5
Lithuania,Siblings,45-64,10,2020,Baseline,173,4
Lithuania,Siblings,45-64,10,2020,Excess,15,6
Lithuania,Siblings,45-64,11,2020,Baseline,174,3
Lithuania,Siblings,45-64,11,2020,Excess,45,6
Lithuania,Siblings,45-64,12,2020,Baseline,172,4
Lithuania,Siblings,45-64,12,2020,Excess,107,6
Lithuania,Siblings,45-64,1,2021,Baseline,202,4
Lithuania,Siblings,45-64,1,2021,Excess,54,6
Lithuania,Siblings,45-64,2,2021,Baseline,195,4
Lithuania,Siblings,45-64,2,2021,Excess,12,6
Lithuania,Siblings,45-64,3,2021,Baseline,183,4
Lithuania,Siblings,45-64,3,2021,Excess,2,5
Lithuania,Siblings,45-64,4,2021,Baseline,178,4
Lithuania,Siblings,45-64,4,2021,Excess,16,5
Lithuania,Siblings,45-64,5,2021,Baseline,176,4
Lithuania,Siblings,45-64,5,2021,Excess,18,5
Lithuania,Siblings,45-64,6,2021,Baseline,171,4
Lithuania,Siblings,45-64,6,2021,Excess,22,6
Lithuania,Siblings,65+,3,2020,Baseline,381,6
Lithuania,Siblings,65+,3,2020,Excess,-6,7
Lithuania,Siblings,65+,4,2020,Baseline,363,5
Lithuania,Siblings,65+,4,2020,Excess,-7,8
Lithuania,Siblings,65+,5,2020,Baseline,351,5
Lithuania,Siblings,65+,5,2020,Excess,-4,8
Lithuania,Siblings,65+,6,2020,Baseline,331,6
Lithuania,Siblings,65+,6,2020,Excess,34,9
Lithuania,Siblings,65+,7,2020,Baseline,335,5
Lithuania,Siblings,65+,7,2020,Excess,8,8
Lithuania,Siblings,65+,8,2020,Baseline,323,6
Lithuania,Siblings,65+,8,2020,Excess,28,8
Lithuania,Siblings,65+,9,2020,Baseline,329,6
Lithuania,Siblings,65+,9,2020,Excess,18,8
Lithuania,Siblings,65+,10,2020,Baseline,353,6
Lithuania,Siblings,65+,10,2020,Excess,37,9
Lithuania,Siblings,65+,11,2020,Baseline,360,5
Lithuania,Siblings,65+,11,2020,Excess,134,9
Lithuania,Siblings,65+,12,2020,Baseline,368,6
Lithuania,Siblings,65+,12,2020,Excess,288,10
Lithuania,Siblings,65+,1,2021,Baseline,418,6
Lithuania,Siblings,65+,1,2021,Excess,131,10
Lithuania,Siblings,65+,2,2021,Baseline,444,7
Lithuania,Siblings,65+,2,2021,Excess,-6,9
Lithuania,Siblings,65+,3,2021,Baseline,391,6
Lithuania,Siblings,65+,3,2021,Excess,17,9
Lithuania,Siblings,65+,4,2021,Baseline,373,5
Lithuania,Siblings,65+,4,2021,Excess,25,9
Lithuania,Siblings,65+,5,2021,Baseline,358,6
Lithuania,Siblings,65+,5,2021,Excess,37,8
Lithuania,Siblings,65+,6,2021,Baseline,347,6
Lithuania,Siblings,65+,6,2021,Excess,39,9
Lithuania,Children,15-29,3,2020,Baseline,1,0
Lithuania,Children,15-29,3,2020,Excess,0,0
Lithuania,Children,15-29,4,2020,Baseline,1,0
Lithuania,Children,15-29,4,2020,Excess,-0,0
Lithuania,Children,15-29,5,2020,Baseline,1,0
Lithuania,Children,15-29,5,2020,Excess,0,0
Lithuania,Children,15-29,6,2020,Baseline,1,0
Lithuania,Children,15-29,6,2020,Excess,-0,0
Lithuania,Children,15-29,7,2020,Baseline,1,0
Lithuania,Children,15-29,7,2020,Excess,0,0
Lithuania,Children,15-29,8,2020,Baseline,2,0
Lithuania,Children,15-29,8,2020,Excess,-1,0
Lithuania,Children,15-29,9,2020,Baseline,1,0
Lithuania,Children,15-29,9,2020,Excess,-1,0
Lithuania,Children,15-29,10,2020,Baseline,1,0
Lithuania,Children,15-29,10,2020,Excess,-0,0
Lithuania,Children,15-29,11,2020,Baseline,1,0
Lithuania,Children,15-29,11,2020,Excess,0,0
Lithuania,Children,15-29,12,2020,Baseline,1,0
Lithuania,Children,15-29,12,2020,Excess,-0,0
Lithuania,Children,15-29,1,2021,Baseline,0,0
Lithuania,Children,15-29,1,2021,Excess,0,0
Lithuania,Children,15-29,2,2021,Baseline,1,0
Lithuania,Children,15-29,2,2021,Excess,-0,0
Lithuania,Children,15-29,3,2021,Baseline,0,0
Lithuania,Children,15-29,3,2021,Excess,-0,0
Lithuania,Children,15-29,4,2021,Baseline,0,0
Lithuania,Children,15-29,4,2021,Excess,-0,0
Lithuania,Children,15-29,5,2021,Baseline,0,0
Lithuania,Children,15-29,5,2021,Excess,0,0
Lithuania,Children,15-29,6,2021,Baseline,1,0
Lithuania,Children,15-29,6,2021,Excess,-1,0
Lithuania,Children,30-44,3,2020,Baseline,4,0
Lithuania,Children,30-44,3,2020,Excess,-1,1
Lithuania,Children,30-44,4,2020,Baseline,4,1
Lithuania,Children,30-44,4,2020,Excess,-2,1
Lithuania,Children,30-44,5,2020,Baseline,4,1
Lithuania,Children,30-44,5,2020,Excess,-2,1
Lithuania,Children,30-44,6,2020,Baseline,4,1
Lithuania,Children,30-44,6,2020,Excess,-1,1
Lithuania,Children,30-44,7,2020,Baseline,3,0
Lithuania,Children,30-44,7,2020,Excess,-0,1
Lithuania,Children,30-44,8,2020,Baseline,4,1
Lithuania,Children,30-44,8,2020,Excess,-2,1
Lithuania,Children,30-44,9,2020,Baseline,5,1
Lithuania,Children,30-44,9,2020,Excess,-2,1
Lithuania,Children,30-44,10,2020,Baseline,3,0
Lithuania,Children,30-44,10,2020,Excess,-0,1
Lithuania,Children,30-44,11,2020,Baseline,3,0
Lithuania,Children,30-44,11,2020,Excess,0,1
Lithuania,Children,30-44,12,2020,Baseline,3,1
Lithuania,Children,30-44,12,2020,Excess,0,1
Lithuania,Children,30-44,1,2021,Baseline,3,1
Lithuania,Children,30-44,1,2021,Excess,0,1
Lithuania,Children,30-44,2,2021,Baseline,3,0
Lithuania,Children,30-44,2,2021,Excess,-1,1
Lithuania,Children,30-44,3,2021,Baseline,2,0
Lithuania,Children,30-44,3,2021,Excess,1,1
Lithuania,Children,30-44,4,2021,Baseline,3,0
Lithuania,Children,30-44,4,2021,Excess,-1,1
Lithuania,Children,30-44,5,2021,Baseline,3,0
Lithuania,Children,30-44,5,2021,Excess,0,1
Lithuania,Children,30-44,6,2021,Baseline,4,1
Lithuania,Children,30-44,6,2021,Excess,-1,1
Lithuania,Children,45-64,3,2020,Baseline,15,1
Lithuania,Children,45-64,3,2020,Excess,0,1
Lithuania,Children,45-64,4,2020,Baseline,18,1
Lithuania,Children,45-64,4,2020,Excess,1,1
Lithuania,Children,45-64,5,2020,Baseline,18,1
Lithuania,Children,45-64,5,2020,Excess,-1,1
Lithuania,Children,45-64,6,2020,Baseline,17,1
Lithuania,Children,45-64,6,2020,Excess,2,1
Lithuania,Children,45-64,7,2020,Baseline,17,1
Lithuania,Children,45-64,7,2020,Excess,2,1
Lithuania,Children,45-64,8,2020,Baseline,15,1
Lithuania,Children,45-64,8,2020,Excess,4,1
Lithuania,Children,45-64,9,2020,Baseline,16,1
Lithuania,Children,45-64,9,2020,Excess,2,2
Lithuania,Children,45-64,10,2020,Baseline,17,1
Lithuania,Children,45-64,10,2020,Excess,2,1
Lithuania,Children,45-64,11,2020,Baseline,18,1
Lithuania,Children,45-64,11,2020,Excess,5,1
Lithuania,Children,45-64,12,2020,Baseline,16,1
Lithuania,Children,45-64,12,2020,Excess,11,1
Lithuania,Children,45-64,1,2021,Baseline,21,1
Lithuania,Children,45-64,1,2021,Excess,4,2
Lithuania,Children,45-64,2,2021,Baseline,21,1
Lithuania,Children,45-64,2,2021,Excess,-1,2
Lithuania,Children,45-64,3,2021,Baseline,19,1
Lithuania,Children,45-64,3,2021,Excess,-2,1
Lithuania,Children,45-64,4,2021,Baseline,17,1
Lithuania,Children,45-64,4,2021,Excess,2,1
Lithuania,Children,45-64,5,2021,Baseline,20,1
Lithuania,Children,45-64,5,2021,Excess,0,1
Lithuania,Children,45-64,6,2021,Baseline,18,1
Lithuania,Children,45-64,6,2021,Excess,3,1
Lithuania,Children,65+,3,2020,Baseline,82,2
Lithuania,Children,65+,3,2020,Excess,-1,3
Lithuania,Children,65+,4,2020,Baseline,84,2
Lithuania,Children,65+,4,2020,Excess,6,3
Lithuania,Children,65+,5,2020,Baseline,84,2
Lithuania,Children,65+,5,2020,Excess,-2,3
Lithuania,Children,65+,6,2020,Baseline,82,2
Lithuania,Children,65+,6,2020,Excess,7,3
Lithuania,Children,65+,7,2020,Baseline,82,2
Lithuania,Children,65+,7,2020,Excess,1,3
Lithuania,Children,65+,8,2020,Baseline,76,2
Lithuania,Children,65+,8,2020,Excess,11,3
Lithuania,Children,65+,9,2020,Baseline,79,2
Lithuania,Children,65+,9,2020,Excess,9,3
Lithuania,Children,65+,10,2020,Baseline,85,2
Lithuania,Children,65+,10,2020,Excess,9,4
Lithuania,Children,65+,11,2020,Baseline,85,2
Lithuania,Children,65+,11,2020,Excess,16,3
Lithuania,Children,65+,12,2020,Baseline,84,2
Lithuania,Children,65+,12,2020,Excess,53,4
Lithuania,Children,65+,1,2021,Baseline,101,2
Lithuania,Children,65+,1,2021,Excess,19,4
Lithuania,Children,65+,2,2021,Baseline,95,2
Lithuania,Children,65+,2,2021,Excess,6,4
Lithuania,Children,65+,3,2021,Baseline,94,3
Lithuania,Children,65+,3,2021,Excess,-5,4
Lithuania,Children,65+,4,2021,Baseline,86,2
Lithuania,Children,65+,4,2021,Excess,9,3
Lithuania,Children,65+,5,2021,Baseline,88,2
Lithuania,Children,65+,5,2021,Excess,10,3
Lithuania,Children,65+,6,2021,Baseline,86,2
Lithuania,Children,65+,6,2021,Excess,10,4
Luxembourg,Grandparents,0-14,3,2020,Baseline,365,19
Luxembourg,Grandparents,0-14,3,2020,Excess,22,26
Luxembourg,Grandparents,0-14,4,2020,Baseline,309,19
Luxembourg,Grandparents,0-14,4,2020,Excess,32,28
Luxembourg,Grandparents,0-14,5,2020,Baseline,320,18
Luxembourg,Grandparents,0-14,5,2020,Excess,-20,26
Luxembourg,Grandparents,0-14,6,2020,Baseline,334,20
Luxembourg,Grandparents,0-14,6,2020,Excess,-38,27
Luxembourg,Grandparents,0-14,7,2020,Baseline,307,18
Luxembourg,Grandparents,0-14,7,2020,Excess,5,28
Luxembourg,Grandparents,0-14,8,2020,Baseline,310,20
Luxembourg,Grandparents,0-14,8,2020,Excess,5,29
Luxembourg,Grandparents,0-14,9,2020,Baseline,337,20
Luxembourg,Grandparents,0-14,9,2020,Excess,-19,29
Luxembourg,Grandparents,0-14,10,2020,Baseline,346,20
Luxembourg,Grandparents,0-14,10,2020,Excess,-8,26
Luxembourg,Grandparents,0-14,11,2020,Baseline,387,17
Luxembourg,Grandparents,0-14,11,2020,Excess,150,27
Luxembourg,Grandparents,0-14,12,2020,Baseline,377,19
Luxembourg,Grandparents,0-14,12,2020,Excess,87,25
Luxembourg,Grandparents,0-14,1,2021,Baseline,380,24
Luxembourg,Grandparents,0-14,1,2021,Excess,4,30
Luxembourg,Grandparents,0-14,2,2021,Baseline,430,21
Luxembourg,Grandparents,0-14,2,2021,Excess,-42,31
Luxembourg,Grandparents,0-14,3,2021,Baseline,419,25
Luxembourg,Grandparents,0-14,3,2021,Excess,9,31
Luxembourg,Grandparents,0-14,4,2021,Baseline,333,19
Luxembourg,Grandparents,0-14,4,2021,Excess,1,27
Luxembourg,Grandparents,0-14,5,2021,Baseline,344,20
Luxembourg,Grandparents,0-14,5,2021,Excess,-29,27
Luxembourg,Grandparents,0-14,6,2021,Baseline,331,21
Luxembourg,Grandparents,0-14,6,2021,Excess,8,30
Luxembourg,Grandparents,15-29,3,2020,Baseline,749,25
Luxembourg,Grandparents,15-29,3,2020,Excess,-10,36
Luxembourg,Grandparents,15-29,4,2020,Baseline,594,24
Luxembourg,Grandparents,15-29,4,2020,Excess,122,36
Luxembourg,Grandparents,15-29,5,2020,Baseline,576,25
Luxembourg,Grandparents,15-29,5,2020,Excess,24,36
Luxembourg,Grandparents,15-29,6,2020,Baseline,565,24
Luxembourg,Grandparents,15-29,6,2020,Excess,-6,32
Luxembourg,Grandparents,15-29,7,2020,Baseline,603,23
Luxembourg,Grandparents,15-29,7,2020,Excess,-32,35
Luxembourg,Grandparents,15-29,8,2020,Baseline,593,23
Luxembourg,Grandparents,15-29,8,2020,Excess,23,34
Luxembourg,Grandparents,15-29,9,2020,Baseline,621,24
Luxembourg,Grandparents,15-29,9,2020,Excess,-5,36
Luxembourg,Grandparents,15-29,10,2020,Baseline,661,27
Luxembourg,Grandparents,15-29,10,2020,Excess,16,38
Luxembourg,Grandparents,15-29,11,2020,Baseline,734,24
Luxembourg,Grandparents,15-29,11,2020,Excess,366,44
Luxembourg,Grandparents,15-29,12,2020,Baseline,720,24
Luxembourg,Grandparents,15-29,12,2020,Excess,213,36
Luxembourg,Grandparents,15-29,1,2021,Baseline,739,28
Luxembourg,Grandparents,15-29,1,2021,Excess,13,40
Luxembourg,Grandparents,15-29,2,2021,Baseline,813,30
Luxembourg,Grandparents,15-29,2,2021,Excess,-21,40
Luxembourg,Grandparents,15-29,3,2021,Baseline,805,27
Luxembourg,Grandparents,15-29,3,2021,Excess,-46,39
Luxembourg,Grandparents,15-29,4,2021,Baseline,689,27
Luxembourg,Grandparents,15-29,4,2021,Excess,8,37
Luxembourg,Grandparents,15-29,5,2021,Baseline,624,24
Luxembourg,Grandparents,15-29,5,2021,Excess,-83,39
Luxembourg,Grandparents,15-29,6,2021,Baseline,596,24
Luxembourg,Grandparents,15-29,6,2021,Excess,20,33
Luxembourg,Grandparents,30-44,3,2020,Baseline,690,24
Luxembourg,Grandparents,30-44,3,2020,Excess,39,35
Luxembourg,Grandparents,30-44,4,2020,Baseline,583,22
Luxembourg,Grandparents,30-44,4,2020,Excess,157,33
Luxembourg,Grandparents,30-44,5,2020,Baseline,521,20
Luxembourg,Grandparents,30-44,5,2020,Excess,73,34
Luxembourg,Grandparents,30-44,6,2020,Baseline,503,23
Luxembourg,Grandparents,30-44,6,2020,Excess,38,31
Luxembourg,Grandparents,30-44,7,2020,Baseline,529,21
Luxembourg,Grandparents,30-44,7,2020,Excess,32,37
Luxembourg,Grandparents,30-44,8,2020,Baseline,533,21
Luxembourg,Grandparents,30-44,8,2020,Excess,47,30
Luxembourg,Grandparents,30-44,9,2020,Baseline,549,23
Luxembourg,Grandparents,30-44,9,2020,Excess,15,35
Luxembourg,Grandparents,30-44,10,2020,Baseline,590,24
Luxembourg,Grandparents,30-44,10,2020,Excess,8,31
Luxembourg,Grandparents,30-44,11,2020,Baseline,652,26
Luxembourg,Grandparents,30-44,11,2020,Excess,434,42
Luxembourg,Grandparents,30-44,12,2020,Baseline,664,28
Luxembourg,Grandparents,30-44,12,2020,Excess,156,39
Luxembourg,Grandparents,30-44,1,2021,Baseline,713,27
Luxembourg,Grandparents,30-44,1,2021,Excess,14,36
Luxembourg,Grandparents,30-44,2,2021,Baseline,762,27
Luxembourg,Grandparents,30-44,2,2021,Excess,-99,41
Luxembourg,Grandparents,30-44,3,2021,Baseline,678,27
Luxembourg,Grandparents,30-44,3,2021,Excess,45,40
Luxembourg,Grandparents,30-44,4,2021,Baseline,624,25
Luxembourg,Grandparents,30-44,4,2021,Excess,-60,32
Luxembourg,Grandparents,30-44,5,2021,Baseline,521,22
Luxembourg,Grandparents,30-44,5,2021,Excess,-65,33
Luxembourg,Grandparents,30-44,6,2021,Baseline,499,23
Luxembourg,Grandparents,30-44,6,2021,Excess,65,30
Luxembourg,Grandparents,45-64,3,2020,Baseline,113,7
Luxembourg,Grandparents,45-64,3,2020,Excess,10,10
Luxembourg,Grandparents,45-64,4,2020,Baseline,91,6
Luxembourg,Grandparents,45-64,4,2020,Excess,35,9
Luxembourg,Grandparents,45-64,5,2020,Baseline,84,6
Luxembourg,Grandparents,45-64,5,2020,Excess,11,9
Luxembourg,Grandparents,45-64,6,2020,Baseline,76,6
Luxembourg,Grandparents,45-64,6,2020,Excess,18,10
Luxembourg,Grandparents,45-64,7,2020,Baseline,79,6
Luxembourg,Grandparents,45-64,7,2020,Excess,9,10
Luxembourg,Grandparents,45-64,8,2020,Baseline,93,7
Luxembourg,Grandparents,45-64,8,2020,Excess,1,8
Luxembourg,Grandparents,45-64,9,2020,Baseline,81,6
Luxembourg,Grandparents,45-64,9,2020,Excess,7,9
Luxembourg,Grandparents,45-64,10,2020,Baseline,85,5
Luxembourg,Grandparents,45-64,10,2020,Excess,21,9
Luxembourg,Grandparents,45-64,11,2020,Baseline,103,6
Luxembourg,Grandparents,45-64,11,2020,Excess,66,9
Luxembourg,Grandparents,45-64,12,2020,Baseline,85,6
Luxembourg,Grandparents,45-64,12,2020,Excess,41,9
Luxembourg,Grandparents,45-64,1,2021,Baseline,108,6
Luxembourg,Grandparents,45-64,1,2021,Excess,7,9
Luxembourg,Grandparents,45-64,2,2021,Baseline,114,7
Luxembourg,Grandparents,45-64,2,2021,Excess,-20,11
Luxembourg,Grandparents,45-64,3,2021,Baseline,93,7
Luxembourg,Grandparents,45-64,3,2021,Excess,15,10
Luxembourg,Grandparents,45-64,4,2021,Baseline,82,7
Luxembourg,Grandparents,45-64,4,2021,Excess,3,8
Luxembourg,Grandparents,45-64,5,2021,Baseline,73,6
Luxembourg,Grandparents,45-64,5,2021,Excess,-17,7
Luxembourg,Grandparents,45-64,6,2021,Baseline,72,6
Luxembourg,Grandparents,45-64,6,2021,Excess,3,7
Luxembourg,Parents,0-14,3,2020,Baseline,10,3
Luxembourg,Parents,0-14,3,2020,Excess,2,4
Luxembourg,Parents,0-14,4,2020,Baseline,14,3
Luxembourg,Parents,0-14,4,2020,Excess,3,4
Luxembourg,Parents,0-14,5,2020,Baseline,10,2
Luxembourg,Parents,0-14,5,2020,Excess,1,3
Luxembourg,Parents,0-14,6,2020,Baseline,23,5
Luxembourg,Parents,0-14,6,2020,Excess,-10,6
Luxembourg,Parents,0-14,7,2020,Baseline,17,3
Luxembourg,Parents,0-14,7,2020,Excess,2,5
Luxembourg,Parents,0-14,8,2020,Baseline,11,3
Luxembourg,Parents,0-14,8,2020,Excess,0,3
Luxembourg,Parents,0-14,9,2020,Baseline,21,5
Luxembourg,Parents,0-14,9,2020,Excess,-4,6
Luxembourg,Parents,0-14,10,2020,Baseline,12,3
Luxembourg,Parents,0-14,10,2020,Excess,-1,4
Luxembourg,Parents,0-14,11,2020,Baseline,17,4
Luxembourg,Parents,0-14,11,2020,Excess,7,6
Luxembourg,Parents,0-14,12,2020,Baseline,21,4
Luxembourg,Parents,0-14,12,2020,Excess,-3,6
Luxembourg,Parents,0-14,1,2021,Baseline,17,4
Luxembourg,Parents,0-14,1,2021,Excess,1,5
Luxembourg,Parents,0-14,2,2021,Baseline,21,4
Luxembourg,Parents,0-14,2,2021,Excess,-5,6
Luxembourg,Parents,0-14,3,2021,Baseline,15,3
Luxembourg,Parents,0-14,3,2021,Excess,-1,4
Luxembourg,Parents,0-14,4,2021,Baseline,12,3
Luxembourg,Parents,0-14,4,2021,Excess,6,4
Luxembourg,Parents,0-14,5,2021,Baseline,17,3
Luxembourg,Parents,0-14,5,2021,Excess,-0,5
Luxembourg,Parents,0-14,6,2021,Baseline,16,3
Luxembourg,Parents,0-14,6,2021,Excess,-3,5
Luxembourg,Parents,15-29,3,2020,Baseline,44,5
Luxembourg,Parents,15-29,3,2020,Excess,0,7
Luxembourg,Parents,15-29,4,2020,Baseline,45,5
Luxembourg,Parents,15-29,4,2020,Excess,-1,7
Luxembourg,Parents,15-29,5,2020,Baseline,52,6
Luxembourg,Parents,15-29,5,2020,Excess,-4,8
Luxembourg,Parents,15-29,6,2020,Baseline,58,6
Luxembourg,Parents,15-29,6,2020,Excess,1,9
Luxembourg,Parents,15-29,7,2020,Baseline,52,5
Luxembourg,Parents,15-29,7,2020,Excess,-2,7
Luxembourg,Parents,15-29,8,2020,Baseline,43,5
Luxembourg,Parents,15-29,8,2020,Excess,5,7
Luxembourg,Parents,15-29,9,2020,Baseline,48,5
Luxembourg,Parents,15-29,9,2020,Excess,4,7
Luxembourg,Parents,15-29,10,2020,Baseline,55,5
Luxembourg,Parents,15-29,10,2020,Excess,-4,8
Luxembourg,Parents,15-29,11,2020,Baseline,56,5
Luxembourg,Parents,15-29,11,2020,Excess,10,8
Luxembourg,Parents,15-29,12,2020,Baseline,54,5
Luxembourg,Parents,15-29,12,2020,Excess,4,7
Luxembourg,Parents,15-29,1,2021,Baseline,63,6
Luxembourg,Parents,15-29,1,2021,Excess,-1,9
Luxembourg,Parents,15-29,2,2021,Baseline,56,6
Luxembourg,Parents,15-29,2,2021,Excess,-1,8
Luxembourg,Parents,15-29,3,2021,Baseline,55,5
Luxembourg,Parents,15-29,3,2021,Excess,5,8
Luxembourg,Parents,15-29,4,2021,Baseline,48,5
Luxembourg,Parents,15-29,4,2021,Excess,4,7
Luxembourg,Parents,15-29,5,2021,Baseline,58,6
Luxembourg,Parents,15-29,5,2021,Excess,-11,7
Luxembourg,Parents,15-29,6,2021,Baseline,52,5
Luxembourg,Parents,15-29,6,2021,Excess,3,7
Luxembourg,Parents,30-44,3,2020,Baseline,144,9
Luxembourg,Parents,30-44,3,2020,Excess,5,12
Luxembourg,Parents,30-44,4,2020,Baseline,113,7
Luxembourg,Parents,30-44,4,2020,Excess,17,11
Luxembourg,Parents,30-44,5,2020,Baseline,137,9
Luxembourg,Parents,30-44,5,2020,Excess,-18,12
Luxembourg,Parents,30-44,6,2020,Baseline,133,7
Luxembourg,Parents,30-44,6,2020,Excess,-12,10
Luxembourg,Parents,30-44,7,2020,Baseline,124,8
Luxembourg,Parents,30-44,7,2020,Excess,9,12
Luxembourg,Parents,30-44,8,2020,Baseline,129,8
Luxembourg,Parents,30-44,8,2020,Excess,-9,11
Luxembourg,Parents,30-44,9,2020,Baseline,138,8
Luxembourg,Parents,30-44,9,2020,Excess,-9,12
Luxembourg,Parents,30-44,10,2020,Baseline,153,9
Luxembourg,Parents,30-44,10,2020,Excess,-28,12
Luxembourg,Parents,30-44,11,2020,Baseline,155,9
Luxembourg,Parents,30-44,11,2020,Excess,49,13
Luxembourg,Parents,30-44,12,2020,Baseline,149,8
Luxembourg,Parents,30-44,12,2020,Excess,42,13
Luxembourg,Parents,30-44,1,2021,Baseline,145,8
Luxembourg,Parents,30-44,1,2021,Excess,10,12
Luxembourg,Parents,30-44,2,2021,Baseline,162,9
Luxembourg,Parents,30-44,2,2021,Excess,-14,11
Luxembourg,Parents,30-44,3,2021,Baseline,187,11
Luxembourg,Parents,30-44,3,2021,Excess,-26,14
Luxembourg,Parents,30-44,4,2021,Baseline,127,7
Luxembourg,Parents,30-44,4,2021,Excess,10,12
Luxembourg,Parents,30-44,5,2021,Baseline,147,10
Luxembourg,Parents,30-44,5,2021,Excess,-25,12
Luxembourg,Parents,30-44,6,2021,Baseline,136,9
Luxembourg,Parents,30-44,6,2021,Excess,-2,12
Luxembourg,Parents,45-64,3,2020,Baseline,407,11
Luxembourg,Parents,45-64,3,2020,Excess,15,15
Luxembourg,Parents,45-64,4,2020,Baseline,342,11
Luxembourg,Parents,45-64,4,2020,Excess,66,17
Luxembourg,Parents,45-64,5,2020,Baseline,320,10
Luxembourg,Parents,45-64,5,2020,Excess,15,16
Luxembourg,Parents,45-64,6,2020,Baseline,304,12
Luxembourg,Parents,45-64,6,2020,Excess,-3,17
Luxembourg,Parents,45-64,7,2020,Baseline,338,10
Luxembourg,Parents,45-64,7,2020,Excess,-34,15
Luxembourg,Parents,45-64,8,2020,Baseline,317,10
Luxembourg,Parents,45-64,8,2020,Excess,23,15
Luxembourg,Parents,45-64,9,2020,Baseline,336,13
Luxembourg,Parents,45-64,9,2020,Excess,8,16
Luxembourg,Parents,45-64,10,2020,Baseline,360,12
Luxembourg,Parents,45-64,10,2020,Excess,9,17
Luxembourg,Parents,45-64,11,2020,Baseline,412,11
