country,kintype,age,sex,month,year,measure,estimate,se
Spain,Siblings,15-29,Male,10,2020,Excess,3,2
Spain,Siblings,15-29,Male,11,2020,Baseline,3,1
Spain,Siblings,15-29,Male,11,2020,Excess,1,1
Spain,Siblings,15-29,Male,12,2020,Baseline,4,1
Spain,Siblings,15-29,Male,12,2020,Excess,0,1
Spain,Siblings,15-29,Male,1,2021,Baseline,6,1
Spain,Siblings,15-29,Male,1,2021,Excess,-2,2
Spain,Siblings,15-29,Male,2,2021,Baseline,4,1
Spain,Siblings,15-29,Male,2,2021,Excess,-1,1
Spain,Siblings,15-29,Male,3,2021,Baseline,5,1
Spain,Siblings,15-29,Male,3,2021,Excess,-1,1
Spain,Siblings,15-29,Male,4,2021,Baseline,4,1
Spain,Siblings,15-29,Male,4,2021,Excess,0,1
Spain,Siblings,15-29,Male,5,2021,Baseline,4,1
Spain,Siblings,15-29,Male,5,2021,Excess,1,1
Spain,Siblings,15-29,Male,6,2021,Baseline,3,1
Spain,Siblings,15-29,Male,6,2021,Excess,1,1
Spain,Siblings,30-44,Female,3,2020,Baseline,18,2
Spain,Siblings,30-44,Female,3,2020,Excess,4,3
Spain,Siblings,30-44,Female,4,2020,Baseline,16,2
Spain,Siblings,30-44,Female,4,2020,Excess,5,3
Spain,Siblings,30-44,Female,5,2020,Baseline,18,2
Spain,Siblings,30-44,Female,5,2020,Excess,3,3
Spain,Siblings,30-44,Female,6,2020,Baseline,17,2
Spain,Siblings,30-44,Female,6,2020,Excess,2,2
Spain,Siblings,30-44,Female,7,2020,Baseline,14,2
Spain,Siblings,30-44,Female,7,2020,Excess,7,3
Spain,Siblings,30-44,Female,8,2020,Baseline,17,2
Spain,Siblings,30-44,Female,8,2020,Excess,-0,3
Spain,Siblings,30-44,Female,9,2020,Baseline,19,2
Spain,Siblings,30-44,Female,9,2020,Excess,2,2
Spain,Siblings,30-44,Female,10,2020,Baseline,19,2
Spain,Siblings,30-44,Female,10,2020,Excess,5,3
Spain,Siblings,30-44,Female,11,2020,Baseline,20,2
Spain,Siblings,30-44,Female,11,2020,Excess,1,3
Spain,Siblings,30-44,Female,12,2020,Baseline,19,2
Spain,Siblings,30-44,Female,12,2020,Excess,1,2
Spain,Siblings,30-44,Female,1,2021,Baseline,18,2
Spain,Siblings,30-44,Female,1,2021,Excess,5,3
Spain,Siblings,30-44,Female,2,2021,Baseline,20,2
Spain,Siblings,30-44,Female,2,2021,Excess,4,2
Spain,Siblings,30-44,Female,3,2021,Baseline,20,2
Spain,Siblings,30-44,Female,3,2021,Excess,2,3
Spain,Siblings,30-44,Female,4,2021,Baseline,19,2
Spain,Siblings,30-44,Female,4,2021,Excess,3,3
Spain,Siblings,30-44,Female,5,2021,Baseline,22,2
Spain,Siblings,30-44,Female,5,2021,Excess,-3,3
Spain,Siblings,30-44,Female,6,2021,Baseline,19,2
Spain,Siblings,30-44,Female,6,2021,Excess,-0,3
Spain,Siblings,30-44,Male,3,2020,Baseline,17,2
Spain,Siblings,30-44,Male,3,2020,Excess,2,3
Spain,Siblings,30-44,Male,4,2020,Baseline,13,1
Spain,Siblings,30-44,Male,4,2020,Excess,10,3
Spain,Siblings,30-44,Male,5,2020,Baseline,17,2
Spain,Siblings,30-44,Male,5,2020,Excess,2,2
Spain,Siblings,30-44,Male,6,2020,Baseline,16,2
Spain,Siblings,30-44,Male,6,2020,Excess,2,2
Spain,Siblings,30-44,Male,7,2020,Baseline,14,1
Spain,Siblings,30-44,Male,7,2020,Excess,3,2
Spain,Siblings,30-44,Male,8,2020,Baseline,18,2
Spain,Siblings,30-44,Male,8,2020,Excess,3,3
Spain,Siblings,30-44,Male,9,2020,Baseline,17,2
Spain,Siblings,30-44,Male,9,2020,Excess,2,3
Spain,Siblings,30-44,Male,10,2020,Baseline,19,2
Spain,Siblings,30-44,Male,10,2020,Excess,1,2
Spain,Siblings,30-44,Male,11,2020,Baseline,18,2
Spain,Siblings,30-44,Male,11,2020,Excess,1,2
Spain,Siblings,30-44,Male,12,2020,Baseline,19,2
Spain,Siblings,30-44,Male,12,2020,Excess,0,3
Spain,Siblings,30-44,Male,1,2021,Baseline,20,2
Spain,Siblings,30-44,Male,1,2021,Excess,3,3
Spain,Siblings,30-44,Male,2,2021,Baseline,21,2
Spain,Siblings,30-44,Male,2,2021,Excess,2,2
Spain,Siblings,30-44,Male,3,2021,Baseline,20,2
Spain,Siblings,30-44,Male,3,2021,Excess,-1,2
Spain,Siblings,30-44,Male,4,2021,Baseline,16,2
Spain,Siblings,30-44,Male,4,2021,Excess,7,3
Spain,Siblings,30-44,Male,5,2021,Baseline,21,2
Spain,Siblings,30-44,Male,5,2021,Excess,-1,3
Spain,Siblings,30-44,Male,6,2021,Baseline,17,2
Spain,Siblings,30-44,Male,6,2021,Excess,4,3
Spain,Siblings,45-64,Female,3,2020,Baseline,82,3
Spain,Siblings,45-64,Female,3,2020,Excess,35,5
Spain,Siblings,45-64,Female,4,2020,Baseline,86,3
Spain,Siblings,45-64,Female,4,2020,Excess,28,5
Spain,Siblings,45-64,Female,5,2020,Baseline,87,4
Spain,Siblings,45-64,Female,5,2020,Excess,-6,5
Spain,Siblings,45-64,Female,6,2020,Baseline,88,3
Spain,Siblings,45-64,Female,6,2020,Excess,-3,4
Spain,Siblings,45-64,Female,7,2020,Baseline,81,3
Spain,Siblings,45-64,Female,7,2020,Excess,5,5
Spain,Siblings,45-64,Female,8,2020,Baseline,82,3
Spain,Siblings,45-64,Female,8,2020,Excess,5,5
Spain,Siblings,45-64,Female,9,2020,Baseline,81,3
Spain,Siblings,45-64,Female,9,2020,Excess,8,5
Spain,Siblings,45-64,Female,10,2020,Baseline,89,4
Spain,Siblings,45-64,Female,10,2020,Excess,12,5
Spain,Siblings,45-64,Female,11,2020,Baseline,91,3
Spain,Siblings,45-64,Female,11,2020,Excess,9,5
Spain,Siblings,45-64,Female,12,2020,Baseline,93,3
Spain,Siblings,45-64,Female,12,2020,Excess,13,5
Spain,Siblings,45-64,Female,1,2021,Baseline,106,3
Spain,Siblings,45-64,Female,1,2021,Excess,19,5
Spain,Siblings,45-64,Female,2,2021,Baseline,107,4
Spain,Siblings,45-64,Female,2,2021,Excess,12,6
Spain,Siblings,45-64,Female,3,2021,Baseline,92,3
Spain,Siblings,45-64,Female,3,2021,Excess,5,5
Spain,Siblings,45-64,Female,4,2021,Baseline,93,3
Spain,Siblings,45-64,Female,4,2021,Excess,5,5
Spain,Siblings,45-64,Female,5,2021,Baseline,93,4
Spain,Siblings,45-64,Female,5,2021,Excess,2,5
Spain,Siblings,45-64,Female,6,2021,Baseline,83,3
Spain,Siblings,45-64,Female,6,2021,Excess,13,4
Spain,Siblings,45-64,Male,3,2020,Baseline,82,3
Spain,Siblings,45-64,Male,3,2020,Excess,33,5
Spain,Siblings,45-64,Male,4,2020,Baseline,82,3
Spain,Siblings,45-64,Male,4,2020,Excess,28,5
Spain,Siblings,45-64,Male,5,2020,Baseline,82,3
Spain,Siblings,45-64,Male,5,2020,Excess,3,5
Spain,Siblings,45-64,Male,6,2020,Baseline,77,3
Spain,Siblings,45-64,Male,6,2020,Excess,9,5
Spain,Siblings,45-64,Male,7,2020,Baseline,80,3
Spain,Siblings,45-64,Male,7,2020,Excess,1,5
Spain,Siblings,45-64,Male,8,2020,Baseline,82,3
Spain,Siblings,45-64,Male,8,2020,Excess,1,4
Spain,Siblings,45-64,Male,9,2020,Baseline,79,3
Spain,Siblings,45-64,Male,9,2020,Excess,16,5
Spain,Siblings,45-64,Male,10,2020,Baseline,86,3
Spain,Siblings,45-64,Male,10,2020,Excess,11,5
Spain,Siblings,45-64,Male,11,2020,Baseline,89,4
Spain,Siblings,45-64,Male,11,2020,Excess,12,5
Spain,Siblings,45-64,Male,12,2020,Baseline,87,3
Spain,Siblings,45-64,Male,12,2020,Excess,11,5
Spain,Siblings,45-64,Male,1,2021,Baseline,104,3
Spain,Siblings,45-64,Male,1,2021,Excess,18,5
Spain,Siblings,45-64,Male,2,2021,Baseline,97,3
Spain,Siblings,45-64,Male,2,2021,Excess,16,5
Spain,Siblings,45-64,Male,3,2021,Baseline,93,4
Spain,Siblings,45-64,Male,3,2021,Excess,4,5
Spain,Siblings,45-64,Male,4,2021,Baseline,90,3
Spain,Siblings,45-64,Male,4,2021,Excess,4,5
Spain,Siblings,45-64,Male,5,2021,Baseline,86,4
Spain,Siblings,45-64,Male,5,2021,Excess,9,5
Spain,Siblings,45-64,Male,6,2021,Baseline,85,3
Spain,Siblings,45-64,Male,6,2021,Excess,5,5
Spain,Siblings,65+,Female,3,2020,Baseline,365,7
Spain,Siblings,65+,Female,3,2020,Excess,228,11
Spain,Siblings,65+,Female,4,2020,Baseline,361,7
Spain,Siblings,65+,Female,4,2020,Excess,294,13
Spain,Siblings,65+,Female,5,2020,Baseline,330,7
Spain,Siblings,65+,Female,5,2020,Excess,8,10
Spain,Siblings,65+,Female,6,2020,Baseline,337,7
Spain,Siblings,65+,Female,6,2020,Excess,-32,10
Spain,Siblings,65+,Female,7,2020,Baseline,333,7
Spain,Siblings,65+,Female,7,2020,Excess,-11,9
Spain,Siblings,65+,Female,8,2020,Baseline,325,6
Spain,Siblings,65+,Female,8,2020,Excess,4,9
Spain,Siblings,65+,Female,9,2020,Baseline,316,6
Spain,Siblings,65+,Female,9,2020,Excess,19,8
Spain,Siblings,65+,Female,10,2020,Baseline,349,8
Spain,Siblings,65+,Female,10,2020,Excess,33,10
Spain,Siblings,65+,Female,11,2020,Baseline,369,7
Spain,Siblings,65+,Female,11,2020,Excess,57,9
Spain,Siblings,65+,Female,12,2020,Baseline,393,8
Spain,Siblings,65+,Female,12,2020,Excess,-4,10
Spain,Siblings,65+,Female,1,2021,Baseline,470,8
Spain,Siblings,65+,Female,1,2021,Excess,50,11
Spain,Siblings,65+,Female,2,2021,Baseline,433,8
Spain,Siblings,65+,Female,2,2021,Excess,6,11
Spain,Siblings,65+,Female,3,2021,Baseline,391,6
Spain,Siblings,65+,Female,3,2021,Excess,-31,9
Spain,Siblings,65+,Female,4,2021,Baseline,369,6
Spain,Siblings,65+,Female,4,2021,Excess,-31,9
Spain,Siblings,65+,Female,5,2021,Baseline,354,6
Spain,Siblings,65+,Female,5,2021,Excess,-23,9
Spain,Siblings,65+,Female,6,2021,Baseline,329,6
Spain,Siblings,65+,Female,6,2021,Excess,-13,9
Spain,Siblings,65+,Male,3,2020,Baseline,348,7
Spain,Siblings,65+,Male,3,2020,Excess,207,11
Spain,Siblings,65+,Male,4,2020,Baseline,334,7
Spain,Siblings,65+,Male,4,2020,Excess,287,13
Spain,Siblings,65+,Male,5,2020,Baseline,312,8
Spain,Siblings,65+,Male,5,2020,Excess,12,11
Spain,Siblings,65+,Male,6,2020,Baseline,318,7
Spain,Siblings,65+,Male,6,2020,Excess,-27,11
Spain,Siblings,65+,Male,7,2020,Baseline,317,6
Spain,Siblings,65+,Male,7,2020,Excess,5,9
Spain,Siblings,65+,Male,8,2020,Baseline,317,7
Spain,Siblings,65+,Male,8,2020,Excess,8,10
Spain,Siblings,65+,Male,9,2020,Baseline,305,8
Spain,Siblings,65+,Male,9,2020,Excess,14,11
Spain,Siblings,65+,Male,10,2020,Baseline,322,8
Spain,Siblings,65+,Male,10,2020,Excess,39,12
Spain,Siblings,65+,Male,11,2020,Baseline,356,8
Spain,Siblings,65+,Male,11,2020,Excess,64,11
Spain,Siblings,65+,Male,12,2020,Baseline,381,8
Spain,Siblings,65+,Male,12,2020,Excess,12,11
Spain,Siblings,65+,Male,1,2021,Baseline,450,8
Spain,Siblings,65+,Male,1,2021,Excess,32,12
Spain,Siblings,65+,Male,2,2021,Baseline,419,9
Spain,Siblings,65+,Male,2,2021,Excess,7,14
Spain,Siblings,65+,Male,3,2021,Baseline,377,8
Spain,Siblings,65+,Male,3,2021,Excess,-33,11
Spain,Siblings,65+,Male,4,2021,Baseline,345,7
Spain,Siblings,65+,Male,4,2021,Excess,-22,10
Spain,Siblings,65+,Male,5,2021,Baseline,332,7
Spain,Siblings,65+,Male,5,2021,Excess,-13,10
Spain,Siblings,65+,Male,6,2021,Baseline,324,8
Spain,Siblings,65+,Male,6,2021,Excess,-4,11
Spain,Children,15-29,Female,3,2020,Baseline,1,0
Spain,Children,15-29,Female,3,2020,Excess,0,1
Spain,Children,15-29,Female,4,2020,Baseline,0,0
Spain,Children,15-29,Female,4,2020,Excess,-0,0
Spain,Children,15-29,Female,5,2020,Baseline,1,0
Spain,Children,15-29,Female,5,2020,Excess,-1,0
Spain,Children,15-29,Female,6,2020,Baseline,1,0
Spain,Children,15-29,Female,6,2020,Excess,-0,0
Spain,Children,15-29,Female,7,2020,Baseline,0,0
Spain,Children,15-29,Female,7,2020,Excess,0,0
Spain,Children,15-29,Female,8,2020,Baseline,0,0
Spain,Children,15-29,Female,8,2020,Excess,-0,0
Spain,Children,15-29,Female,9,2020,Baseline,0,0
Spain,Children,15-29,Female,9,2020,Excess,0,0
Spain,Children,15-29,Female,10,2020,Baseline,0,0
Spain,Children,15-29,Female,10,2020,Excess,-0,0
Spain,Children,15-29,Female,11,2020,Baseline,1,0
Spain,Children,15-29,Female,11,2020,Excess,-1,0
Spain,Children,15-29,Female,12,2020,Baseline,0,0
Spain,Children,15-29,Female,12,2020,Excess,0,0
Spain,Children,15-29,Female,1,2021,Baseline,0,0
Spain,Children,15-29,Female,1,2021,Excess,-0,0
Spain,Children,15-29,Female,2,2021,Baseline,0,0
Spain,Children,15-29,Female,2,2021,Excess,-0,0
Spain,Children,15-29,Female,3,2021,Baseline,0,0
Spain,Children,15-29,Female,3,2021,Excess,0,0
Spain,Children,15-29,Female,4,2021,Baseline,0,0
Spain,Children,15-29,Female,4,2021,Excess,0,0
Spain,Children,15-29,Female,5,2021,Baseline,0,0
Spain,Children,15-29,Female,5,2021,Excess,0,0
Spain,Children,15-29,Female,6,2021,Baseline,0,0
Spain,Children,15-29,Female,6,2021,Excess,0,0
Spain,Children,15-29,Male,3,2020,Baseline,1,0
Spain,Children,15-29,Male,3,2020,Excess,0,0
Spain,Children,15-29,Male,4,2020,Baseline,0,0
Spain,Children,15-29,Male,4,2020,Excess,0,0
Spain,Children,15-29,Male,5,2020,Baseline,0,0
Spain,Children,15-29,Male,5,2020,Excess,-0,0
Spain,Children,15-29,Male,6,2020,Baseline,0,0
Spain,Children,15-29,Male,6,2020,Excess,-0,0
Spain,Children,15-29,Male,7,2020,Baseline,0,0
Spain,Children,15-29,Male,7,2020,Excess,0,0
Spain,Children,15-29,Male,8,2020,Baseline,0,0
Spain,Children,15-29,Male,8,2020,Excess,-0,0
Spain,Children,15-29,Male,9,2020,Baseline,0,0
Spain,Children,15-29,Male,9,2020,Excess,-0,0
Spain,Children,15-29,Male,10,2020,Baseline,0,0
Spain,Children,15-29,Male,10,2020,Excess,0,0
Spain,Children,15-29,Male,11,2020,Baseline,1,0
Spain,Children,15-29,Male,11,2020,Excess,-1,0
Spain,Children,15-29,Male,12,2020,Baseline,0,0
Spain,Children,15-29,Male,12,2020,Excess,-0,0
Spain,Children,15-29,Male,1,2021,Baseline,0,0
Spain,Children,15-29,Male,1,2021,Excess,-0,0
Spain,Children,15-29,Male,2,2021,Baseline,0,0
Spain,Children,15-29,Male,2,2021,Excess,-0,0
Spain,Children,15-29,Male,3,2021,Baseline,0,0
Spain,Children,15-29,Male,3,2021,Excess,0,0
Spain,Children,15-29,Male,4,2021,Baseline,0,0
Spain,Children,15-29,Male,4,2021,Excess,0,0
Spain,Children,15-29,Male,5,2021,Baseline,0,0
Spain,Children,15-29,Male,5,2021,Excess,0,0
Spain,Children,15-29,Male,6,2021,Baseline,0,0
Spain,Children,15-29,Male,6,2021,Excess,0,0
Spain,Children,30-44,Female,3,2020,Baseline,1,0
Spain,Children,30-44,Female,3,2020,Excess,0,1
Spain,Children,30-44,Female,4,2020,Baseline,2,0
Spain,Children,30-44,Female,4,2020,Excess,-1,1
Spain,Children,30-44,Female,5,2020,Baseline,1,0
Spain,Children,30-44,Female,5,2020,Excess,0,1
Spain,Children,30-44,Female,6,2020,Baseline,1,0
Spain,Children,30-44,Female,6,2020,Excess,0,0
Spain,Children,30-44,Female,7,2020,Baseline,2,0
Spain,Children,30-44,Female,7,2020,Excess,0,1
Spain,Children,30-44,Female,8,2020,Baseline,1,0
Spain,Children,30-44,Female,8,2020,Excess,-0,1
Spain,Children,30-44,Female,9,2020,Baseline,2,0
Spain,Children,30-44,Female,9,2020,Excess,-1,0
Spain,Children,30-44,Female,10,2020,Baseline,1,0
Spain,Children,30-44,Female,10,2020,Excess,0,0
Spain,Children,30-44,Female,11,2020,Baseline,2,0
Spain,Children,30-44,Female,11,2020,Excess,-1,1
Spain,Children,30-44,Female,12,2020,Baseline,2,0
Spain,Children,30-44,Female,12,2020,Excess,0,1
Spain,Children,30-44,Female,1,2021,Baseline,1,0
Spain,Children,30-44,Female,1,2021,Excess,0,0
Spain,Children,30-44,Female,2,2021,Baseline,1,0
Spain,Children,30-44,Female,2,2021,Excess,-0,0
Spain,Children,30-44,Female,3,2021,Baseline,1,0
Spain,Children,30-44,Female,3,2021,Excess,-0,0
Spain,Children,30-44,Female,4,2021,Baseline,0,0
Spain,Children,30-44,Female,4,2021,Excess,0,0
Spain,Children,30-44,Female,5,2021,Baseline,1,0
Spain,Children,30-44,Female,5,2021,Excess,0,0
Spain,Children,30-44,Female,6,2021,Baseline,1,0
Spain,Children,30-44,Female,6,2021,Excess,0,0
Spain,Children,30-44,Male,3,2020,Baseline,1,0
Spain,Children,30-44,Male,3,2020,Excess,0,1
Spain,Children,30-44,Male,4,2020,Baseline,2,0
Spain,Children,30-44,Male,4,2020,Excess,-0,1
Spain,Children,30-44,Male,5,2020,Baseline,1,0
Spain,Children,30-44,Male,5,2020,Excess,0,0
Spain,Children,30-44,Male,6,2020,Baseline,1,0
Spain,Children,30-44,Male,6,2020,Excess,-0,0
Spain,Children,30-44,Male,7,2020,Baseline,1,0
Spain,Children,30-44,Male,7,2020,Excess,0,1
Spain,Children,30-44,Male,8,2020,Baseline,1,0
Spain,Children,30-44,Male,8,2020,Excess,0,0
Spain,Children,30-44,Male,9,2020,Baseline,1,0
Spain,Children,30-44,Male,9,2020,Excess,-1,0
Spain,Children,30-44,Male,10,2020,Baseline,1,0
Spain,Children,30-44,Male,10,2020,Excess,0,0
Spain,Children,30-44,Male,11,2020,Baseline,1,0
Spain,Children,30-44,Male,11,2020,Excess,-0,1
Spain,Children,30-44,Male,12,2020,Baseline,1,0
Spain,Children,30-44,Male,12,2020,Excess,1,1
Spain,Children,30-44,Male,1,2021,Baseline,0,0
Spain,Children,30-44,Male,1,2021,Excess,0,0
Spain,Children,30-44,Male,2,2021,Baseline,1,0
Spain,Children,30-44,Male,2,2021,Excess,-0,0
Spain,Children,30-44,Male,3,2021,Baseline,1,0
Spain,Children,30-44,Male,3,2021,Excess,-0,0
Spain,Children,30-44,Male,4,2021,Baseline,1,0
Spain,Children,30-44,Male,4,2021,Excess,-0,0
Spain,Children,30-44,Male,5,2021,Baseline,1,0
Spain,Children,30-44,Male,5,2021,Excess,-0,0
Spain,Children,30-44,Male,6,2021,Baseline,0,0
Spain,Children,30-44,Male,6,2021,Excess,0,0
Spain,Children,45-64,Female,3,2020,Baseline,3,0
Spain,Children,45-64,Female,3,2020,Excess,0,1
Spain,Children,45-64,Female,4,2020,Baseline,4,0
Spain,Children,45-64,Female,4,2020,Excess,1,1
Spain,Children,45-64,Female,5,2020,Baseline,2,0
Spain,Children,45-64,Female,5,2020,Excess,2,1
Spain,Children,45-64,Female,6,2020,Baseline,3,0
Spain,Children,45-64,Female,6,2020,Excess,1,1
Spain,Children,45-64,Female,7,2020,Baseline,3,1
Spain,Children,45-64,Female,7,2020,Excess,1,1
Spain,Children,45-64,Female,8,2020,Baseline,3,0
Spain,Children,45-64,Female,8,2020,Excess,1,1
Spain,Children,45-64,Female,9,2020,Baseline,4,0
Spain,Children,45-64,Female,9,2020,Excess,1,1
Spain,Children,45-64,Female,10,2020,Baseline,3,0
Spain,Children,45-64,Female,10,2020,Excess,3,1
Spain,Children,45-64,Female,11,2020,Baseline,3,0
Spain,Children,45-64,Female,11,2020,Excess,1,1
Spain,Children,45-64,Female,12,2020,Baseline,3,0
Spain,Children,45-64,Female,12,2020,Excess,0,1
Spain,Children,45-64,Female,1,2021,Baseline,5,1
Spain,Children,45-64,Female,1,2021,Excess,-1,1
Spain,Children,45-64,Female,2,2021,Baseline,4,1
Spain,Children,45-64,Female,2,2021,Excess,1,1
Spain,Children,45-64,Female,3,2021,Baseline,5,1
Spain,Children,45-64,Female,3,2021,Excess,-2,1
Spain,Children,45-64,Female,4,2021,Baseline,4,0
Spain,Children,45-64,Female,4,2021,Excess,0,1
Spain,Children,45-64,Female,5,2021,Baseline,4,1
Spain,Children,45-64,Female,5,2021,Excess,0,1
Spain,Children,45-64,Female,6,2021,Baseline,3,0
Spain,Children,45-64,Female,6,2021,Excess,0,1
Spain,Children,45-64,Male,3,2020,Baseline,3,0
Spain,Children,45-64,Male,3,2020,Excess,0,1
Spain,Children,45-64,Male,4,2020,Baseline,3,1
Spain,Children,45-64,Male,4,2020,Excess,0,1
Spain,Children,45-64,Male,5,2020,Baseline,3,0
Spain,Children,45-64,Male,5,2020,Excess,0,1
Spain,Children,45-64,Male,6,2020,Baseline,2,0
Spain,Children,45-64,Male,6,2020,Excess,0,1
Spain,Children,45-64,Male,7,2020,Baseline,3,1
Spain,Children,45-64,Male,7,2020,Excess,0,1
Spain,Children,45-64,Male,8,2020,Baseline,3,0
Spain,Children,45-64,Male,8,2020,Excess,1,1
Spain,Children,45-64,Male,9,2020,Baseline,3,0
Spain,Children,45-64,Male,9,2020,Excess,1,1
Spain,Children,45-64,Male,10,2020,Baseline,2,0
Spain,Children,45-64,Male,10,2020,Excess,2,1
Spain,Children,45-64,Male,11,2020,Baseline,2,0
Spain,Children,45-64,Male,11,2020,Excess,0,1
Spain,Children,45-64,Male,12,2020,Baseline,3,0
Spain,Children,45-64,Male,12,2020,Excess,-0,1
Spain,Children,45-64,Male,1,2021,Baseline,4,1
Spain,Children,45-64,Male,1,2021,Excess,-1,1
Spain,Children,45-64,Male,2,2021,Baseline,3,0
Spain,Children,45-64,Male,2,2021,Excess,0,1
Spain,Children,45-64,Male,3,2021,Baseline,4,0
Spain,Children,45-64,Male,3,2021,Excess,-1,1
Spain,Children,45-64,Male,4,2021,Baseline,3,0
Spain,Children,45-64,Male,4,2021,Excess,-0,1
Spain,Children,45-64,Male,5,2021,Baseline,3,0
Spain,Children,45-64,Male,5,2021,Excess,0,1
Spain,Children,45-64,Male,6,2021,Baseline,2,0
Spain,Children,45-64,Male,6,2021,Excess,1,1
Spain,Children,65+,Female,3,2020,Baseline,39,2
Spain,Children,65+,Female,3,2020,Excess,9,2
Spain,Children,65+,Female,4,2020,Baseline,38,2
Spain,Children,65+,Female,4,2020,Excess,12,3
Spain,Children,65+,Female,5,2020,Baseline,36,1
Spain,Children,65+,Female,5,2020,Excess,5,2
Spain,Children,65+,Female,6,2020,Baseline,38,2
Spain,Children,65+,Female,6,2020,Excess,2,2
Spain,Children,65+,Female,7,2020,Baseline,38,2
Spain,Children,65+,Female,7,2020,Excess,-1,3
Spain,Children,65+,Female,8,2020,Baseline,40,2
Spain,Children,65+,Female,8,2020,Excess,0,3
Spain,Children,65+,Female,9,2020,Baseline,37,2
Spain,Children,65+,Female,9,2020,Excess,7,3
Spain,Children,65+,Female,10,2020,Baseline,40,2
Spain,Children,65+,Female,10,2020,Excess,8,3
Spain,Children,65+,Female,11,2020,Baseline,43,2
Spain,Children,65+,Female,11,2020,Excess,4,2
Spain,Children,65+,Female,12,2020,Baseline,40,2
Spain,Children,65+,Female,12,2020,Excess,4,3
Spain,Children,65+,Female,1,2021,Baseline,46,2
Spain,Children,65+,Female,1,2021,Excess,12,2
Spain,Children,65+,Female,2,2021,Baseline,49,2
Spain,Children,65+,Female,2,2021,Excess,3,3
Spain,Children,65+,Female,3,2021,Baseline,42,2
Spain,Children,65+,Female,3,2021,Excess,3,2
Spain,Children,65+,Female,4,2021,Baseline,44,2
Spain,Children,65+,Female,4,2021,Excess,2,3
Spain,Children,65+,Female,5,2021,Baseline,44,2
Spain,Children,65+,Female,5,2021,Excess,-4,2
Spain,Children,65+,Female,6,2021,Baseline,37,2
Spain,Children,65+,Female,6,2021,Excess,6,3
Spain,Children,65+,Male,3,2020,Baseline,26,2
Spain,Children,65+,Male,3,2020,Excess,8,2
Spain,Children,65+,Male,4,2020,Baseline,27,2
Spain,Children,65+,Male,4,2020,Excess,6,2
Spain,Children,65+,Male,5,2020,Baseline,28,2
Spain,Children,65+,Male,5,2020,Excess,2,2
Spain,Children,65+,Male,6,2020,Baseline,26,2
Spain,Children,65+,Male,6,2020,Excess,1,2
Spain,Children,65+,Male,7,2020,Baseline,27,2
Spain,Children,65+,Male,7,2020,Excess,3,3
Spain,Children,65+,Male,8,2020,Baseline,27,1
Spain,Children,65+,Male,8,2020,Excess,2,2
Spain,Children,65+,Male,9,2020,Baseline,27,2
Spain,Children,65+,Male,9,2020,Excess,3,3
Spain,Children,65+,Male,10,2020,Baseline,31,2
Spain,Children,65+,Male,10,2020,Excess,6,2
Spain,Children,65+,Male,11,2020,Baseline,29,2
Spain,Children,65+,Male,11,2020,Excess,4,2
Spain,Children,65+,Male,12,2020,Baseline,31,2
Spain,Children,65+,Male,12,2020,Excess,1,2
Spain,Children,65+,Male,1,2021,Baseline,34,2
Spain,Children,65+,Male,1,2021,Excess,5,3
Spain,Children,65+,Male,2,2021,Baseline,32,2
Spain,Children,65+,Male,2,2021,Excess,6,3
Spain,Children,65+,Male,3,2021,Baseline,30,2
Spain,Children,65+,Male,3,2021,Excess,4,2
Spain,Children,65+,Male,4,2021,Baseline,30,2
Spain,Children,65+,Male,4,2021,Excess,1,3
Spain,Children,65+,Male,5,2021,Baseline,29,2
Spain,Children,65+,Male,5,2021,Excess,-1,3
Spain,Children,65+,Male,6,2021,Baseline,25,2
Spain,Children,65+,Male,6,2021,Excess,8,2
Sweden,Grandparents,0-14,Female,3,2020,Baseline,346,13
Sweden,Grandparents,0-14,Female,3,2020,Excess,3,18
Sweden,Grandparents,0-14,Female,4,2020,Baseline,345,12
Sweden,Grandparents,0-14,Female,4,2020,Excess,100,19
Sweden,Grandparents,0-14,Female,5,2020,Baseline,317,12
Sweden,Grandparents,0-14,Female,5,2020,Excess,36,17
Sweden,Grandparents,0-14,Female,6,2020,Baseline,298,10
Sweden,Grandparents,0-14,Female,6,2020,Excess,29,14
Sweden,Grandparents,0-14,Female,7,2020,Baseline,331,12
Sweden,Grandparents,0-14,Female,7,2020,Excess,-21,17
Sweden,Grandparents,0-14,Female,8,2020,Baseline,296,10
Sweden,Grandparents,0-14,Female,8,2020,Excess,-10,15
Sweden,Grandparents,0-14,Female,9,2020,Baseline,321,12
Sweden,Grandparents,0-14,Female,9,2020,Excess,-20,16
Sweden,Grandparents,0-14,Female,10,2020,Baseline,331,11
Sweden,Grandparents,0-14,Female,10,2020,Excess,-17,16
Sweden,Grandparents,0-14,Female,11,2020,Baseline,332,13
Sweden,Grandparents,0-14,Female,11,2020,Excess,25,17
Sweden,Grandparents,0-14,Female,12,2020,Baseline,368,12
Sweden,Grandparents,0-14,Female,12,2020,Excess,68,18
Sweden,Grandparents,0-14,Female,1,2021,Baseline,377,14
